,ID,Channel,Title,Duration,Release Date,Views,Likes,Comments
2766,rjvuAkPg5GE,NCT DREAM,어떻게 이 난리통에서 잘 수가 있지?🤷‍♂️ | 이불 속은 위험해 | NCT DREAM Stay Away From the Blanket EP.2,00:23:28,2023-12-12 13:00:41,958578,82062,1437
2767,K14CJxGQhtQ,NCT 127,여긴 이미 제법 겨울이야 | HOME (NOT) ALONE | 첫 번째 이야기,00:48:37,2023-12-14 11:00:12,1878167,105034,3412
2768,6w-hYMY5CdM,WayV,🔍🐼Is this “Schrödinger's Panda”?! | Looking for pandas in CHENGDU,00:24:01,2023-12-14 12:00:10,155934,14780,468
2769,XnhHwkHO9AY,NCT DREAM,[STARSTRUCK] Ep.3 Everywhere I go bring the BEATBOX!,00:19:24,2023-12-15 03:00:18,575627,50091,533
2770,rinBf5MRB9w,NCT WISH,少しぎこちなくても大丈夫😉 | 조금 서툴러도 괜찮아🫂 | NCT Universe : LASTART PRE-DEBUT TOUR VCR Behind the Scenes,00:12:30,2023-12-15 11:00:58,170273,12531,345
2771,u49KlRLAdIk,NCT 127,NCT 127 3RD TOUR ‘NEO CITY : SEOUL - THE UNITY’ Recap Video,00:03:10,2023-12-16 13:00:47,92788,13737,471
2772,zFmweplA-s0,NCT 127,다 함께 집에 (Home Together) Teaser,00:00:50,2023-12-16 15:00:47,200861,31610,1085
2773,61xTXVckTX8,NCT 127,우리 나름의 겨울 나는 법 | HOME (NOT) ALONE | 두 번째 이야기,00:43:01,2023-12-17 11:00:05,1075768,64886,1484
2774,31pmRAnDLDs,NCT 127,다 함께 집에 (Home Together),00:06:36,2023-12-18 15:00:02,639188,90097,3457
2775,Pen8IeNnxAE,NCT 127,포근한 겨울 속 우리는 함께 | HOME (NOT) ALONE | 세 번째 이야기,00:41:01,2023-12-20 11:00:19,957423,55977,1464
2776,ZPd3nI1Igf4,WayV,The more the merrier 👥👥💕 | Visiting Weibo,00:08:40,2023-12-21 12:00:32,32977,5138,209
2777,IXKZXtBhZvM,NCT WISH,16歳になった末っ子と🥐 ユニバーサルスタジオジャパンへ🌏 | 16살이된 막내랑🩷 유니버셜 스튜디오 재팬에🌏 | NCT NEW TEAM @ USJ,00:18:27,2023-12-21 14:11:04,470923,22491,744
2778,3x9KVl5NFQk,NCT DREAM,[STARSTRUCK] Ep.4 Undercover 7DREAM,00:19:25,2023-12-22 03:00:01,607617,48504,605
2779,tBOWEX2bz80,SMTOWN,NCT 127 엔시티 127 'Be There For Me' MV,00:05:14,2023-12-22 09:00:45,6201126,258557,10147
2780,iNmGt160hbQ,NCT 127,내 곁에 있어주겠니 언제까지나 | HOME (NOT) ALONE | 네 번째 이야기,00:43:54,2023-12-23 11:00:37,727231,48157,1345
2781,1RXOblSd460,WayV,WayV 威神V 'On My Youth (遗憾效应)' Stage @Rising Land,00:03:58,2023-12-24 04:10:00,222966,16652,758
2782,jlybDy8BNJE,NCT,우리한테는 재민이가 있기 때문에 | Ep.5 스케이트 | JUST DO IT:제대로 재밌게,00:16:59,2023-12-24 13:00:38,901774,92759,4556
2783,iC9u75MD7Yc,NCT 127,NCT 127 엔시티 127 'Be There For Me' Christmas Special Stage Video,00:03:56,2023-12-24 15:00:36,1024662,72891,2089
2784,iC9u75MD7Yc,NCT 127,NCT 127 엔시티 127 'Be There For Me' Christmas Special Stage Video,00:03:56,2023-12-24 15:00:36,1024662,72891,2089
2785,0o82XC4-nb8,WayV,[Un Cut] Take #5 | 'On My Youth (遗憾效应)' MV Behind the Scenes Pt.1,00:21:04,2023-12-25 12:00:00,48560,5832,269
2786,cZlXqLsw2E4,NCT DREAM,NCT DREAM 엔시티 드림 'SOS' Performance Practice,00:03:01,2023-12-26 13:00:33,1889746,100439,2525
2787,sXUjJcVL0aw,NCT 127,REACTION to ‘Be There For Me’ MVㅣNCT 127 Reaction,00:06:53,2023-12-28 09:00:39,506724,40464,839
2788,ojNFUSdH6Ec,NCT 127,2024 NCT 127 SEASON’S GREETINGS #NCT127,00:15:30,2023-12-28 11:00:43,114476,13522,338
2789,Fg0yQBpXY-g,NCT DREAM,2024 NCT DREAM SEASON’S GREETINGS #NCTDREAM,00:11:02,2023-12-28 12:00:16,225003,31050,960
2790,I0GashpRgk4,WayV,2024 WayV SEASON’S GREETINGS #威神V,00:16:07,2023-12-28 13:00:17,47765,7384,450
2791,Nypn2bYdP1s,NCT WISH,ときめくホグワーツと🧙🏻ローラーコースターチャレンジ🎢 | 설레이는 호그와트와🪄  롤러코스터 도전👊 | NCT NEW TEAM @ USJ,00:14:06,2023-12-28 13:07:48,296413,17393,518
2792,I2pmNdkNoTU,NCT 127,NCT 127 엔시티 127 'Be There For Me' End of Year Stage Video,00:03:58,2023-12-28 15:00:11,850263,44247,1026
2793,I2pmNdkNoTU,NCT 127,NCT 127 엔시티 127 'Be There For Me' End of Year Stage Video,00:03:58,2023-12-28 15:00:11,850263,44247,1026
2794,saNkgVFhZBw,NCT DREAM,[STARSTRUCK] Ep.5 STAR's TRUCK for 시즈니,00:19:55,2023-12-29 03:00:27,401913,34913,433
2795,SbIiDc_VupE,NCT 127,UNBOXING of NCT 127 ‘Be There For Me’ Album 🏠🎄,00:08:20,2023-12-29 11:00:20,168866,16338,277
2796,gMxXljBBjI8,NCT WISH,Love the way that we go.,00:03:05,2023-12-29 13:00:35,438653,26551,876
2797,caeWtH8Rq0w,NCT DREAM,우정이 얼마나 센 만큼 그냥 들이키는 거야🥃 | Our Dreamy day in the US #1,00:21:50,2023-12-30 11:00:35,1085114,87602,1582
2798,05S7_UHNI8M,NCT,'STARDUST (Feat. XIAOJUN of WayV)' Recording Behind the Scenes,00:13:55,2024-01-02 11:00:00,59323,5281,306
2799,jT5Roc2pJec,NCT 127,NCT 127 'Be There For Me' Jacket & MV Behind the Scenes,00:27:23,2024-01-02 13:00:27,226465,19560,495
2800,ExQfslzWgCc,WayV,[Un Cut] Take #6 | 'On My Youth (遗憾效应)' MV Behind the Scenes Pt.2,00:30:00,2024-01-03 12:00:17,51834,5924,286
2801,bdd-8pSzy14,NCT WISH,Akanen Choreography Workshop | Lola Brooke - Just Relax & keshi - GET IT,00:03:29,2024-01-03 13:29:48,192839,17561,540
2802,qE0QFGVT1PE,NCT 127,[Replay] NCT 127 'Be There For Me' Countdown Live,01:21:17,2024-01-05 07:00:19,212789,11768,330
2803,-lOi9z9jGiU,WayV,🎤🩰Want to do it better | 2023 Tencent Entertainment White Paper Gala Behind,00:09:50,2024-01-05 12:00:00,30268,4446,172
2804,Ycxi6qCJiXU,NCT DREAM,나 눈물 흘리는 거 찍을래?🥹 | Our Dreamy day in the US #2,00:33:11,2024-01-06 11:00:32,726332,63109,1362
2805,cj1sLdoTVYY,NCT 127,NCT 127 다 함께 집에 (Home Together) Behind the Scenes,00:28:48,2024-01-06 13:00:35,296329,22570,624
2806,1s3S9RSoqEc,NCT DREAM,내년엔 시즈니도 울어야지~💦 | MMA2023 비하인드,00:16:11,2024-01-08 11:00:01,442881,46707,892
2807,8ChthRTbsxM,WayV,🧐Guess many WayZenNies are I(introverts) | Rising Land Behind,00:19:01,2024-01-10 12:00:07,58917,6579,284
2808,kFrNfK8Lmtg,NCT 127,NCT 127 'Be There For Me' Dance Practice Behind the Scenes,00:25:31,2024-01-10 13:00:40,513903,30669,1339
2809,orfgio4RAJc,NCT,NCT U 엔시티 유 'Do It (Let’s Play)' NCT ZONE OST Making Video,00:03:28,2024-01-11 09:00:38,316260,32093,837
2810,orfgio4RAJc,NCT,NCT U 엔시티 유 'Do It (Let’s Play)' NCT ZONE OST Making Video,00:03:28,2024-01-11 09:00:38,316260,32093,837
2811,-kC1nb7jSvM,NCT DREAM,여한 없이 후회 없이 해보도록 하겠습니다🤨💪| 2023 iHeartRadio Jingle Ball Tour Behind,00:18:46,2024-01-15 11:00:00,355609,36046,666
2812,wmxxXZhbV7k,NCT 127,NCT 127 ‘Be There For Me’ Recording Behind the Scene,00:40:22,2024-01-15 13:00:47,302780,25205,972
2813,4L3QJl4aMD0,WayV,Let’s create a better future together🤝💚 | WayV 5th Anniversary,00:29:58,2024-01-17 12:30:02,87812,11454,855
2814,E8AQO8-ih30,NCT WISH,NCT WISH : WISH for Our WISH,00:05:16,2024-01-17 15:00:10,480735,36903,1611
2815,xQGZ9iiKnrU,NCT 127,NCT 127 ‘나 홀로 집에 (Home Alone)’ Recording Behind the Scene,00:39:42,2024-01-19 13:00:53,196778,17285,687
2816,VGpahj-nSBs,NCT,NCT : Dream Contact 'Our WISH' Teaser,00:00:30,2024-01-21 15:00:23,419727,17922,565
2817,u4WWso3wArk,WayV,[Un Cut] Take #7 | 'On My Youth (遗憾效应)' Recording Behind the Scenes,00:44:57,2024-01-22 12:00:45,110460,11951,1522
2818,f8Q9Cop0Tgo,NCT,NCT : Dream Contact 'Our WISH',00:12:01,2024-01-22 15:00:35,471369,46598,1406
2819,HhVZKHAlnSw,WayV,[Replay] WayV’5 ROOM : WayV 5th Debut Anniversary,01:21:27,2024-01-24 11:00:13,45142,4595,337
2820,eJt7uLV9d7c,NCT,JOHNNY and TEN make gimbap!😼😸 | Johnny's Communication Center (JCC) Ep.40,00:30:30,2024-01-24 13:00:29,540953,62959,2649
2821,JDavFr-bCYg,NCT 127,더할 나위 없이 행복한 한 해를 보냈으면💚 | 2023 연말 무대 비하인드,00:15:32,2024-01-25 11:00:14,270782,23686,392
2822,r7hE8Lt17zU,NCT DREAM,올해도 우리 쩔어봅시다🔥 | 2023 연말 무대 비하인드,00:12:10,2024-01-25 13:01:00,497957,50172,1070
2823,LJ3jbOtj-do,WayV,"2024, let’s go! ✊🔥｜ZJSTV 2023 2024 New Year’s Eve Gala Behind",00:08:27,2024-01-26 12:00:15,39612,6088,307
2824,38QBesItgOI,NCT 127,📸우리칠이 직접 찍은 어린이칠 사진🥳🎈 | 𝐇𝐀𝐏𝐏𝐘 𝟏𝟐𝟕 𝐃𝐀𝐘 | 우리칠 사진관,00:27:28,2024-01-27 09:00:04,552288,47569,1412
2825,pDzYce4h2GY,NCT,2024년 분발하자! 많이 찍자! 💪🏻🐬🐹💪🏻 | 천지의 이것저것 시즌3 Ep.0,00:16:41,2024-01-28 13:00:45,317902,41683,3002
2826,SzMU3RUGvEQ,NCT WISH,NCT WISH 엔시티 위시 'NASA' Performance Video,00:01:46,2024-01-28 15:00:18,2667699,92809,4708
2827,SzMU3RUGvEQ,NCT WISH,NCT WISH 엔시티 위시 'NASA' Performance Video,00:01:46,2024-01-28 15:00:18,2667699,92809,4708
2828,A-NgmnHRSwk,NCT WISH,NCT WISH 엔시티 위시 'NASA' Dance Practice (Moving Ver.),00:01:39,2024-01-28 15:05:00,857729,41290,1433
2829,A-NgmnHRSwk,NCT WISH,NCT WISH 엔시티 위시 'NASA' Dance Practice (Moving Ver.),00:01:39,2024-01-28 15:05:00,857729,41290,1433
2830,kgO0dAjWrBM,WayV,💁🏻🕺🏻Learning Tari Piring | WayV in JAKARTA,00:24:18,2024-01-30 12:00:45,467273,59049,2024
2831,V536H4yPHGY,NCT WISH,🥐 RIKU&SION | 面接を受けに来ました…👀 | 여기 면접 보러 왔는데요..💬 | WISH BAKERY EP.1,00:16:09,2024-02-01 13:00:20,279696,22637,943
2832,AqycNBTkr44,NCT WISH,🍩 YUSHI&JAEHEE | あの方どうでしたか？🔍 | 저분 어떠신 것 같아요 사장님?💁✨ | WISH BAKERY EP.2,00:15:33,2024-02-02 13:00:12,212486,15711,593
2833,0geAF2-DVzA,NCT,Meeting & Designing the Ticket | Making of ‘2024 TEN FIRST FAN-CON [1001] IN ASIA’,00:09:42,2024-02-03 12:00:03,95435,13076,892
2834,q_tzcoHWLdE,NCT WISH,🧁 RYO&SAKUYA | パンは好きなのではなく愛するのです 🥨 | 빵은 좋아하는 게 아니라 사랑하는 겁니다💗 | WISH BAKERY EP.3,00:16:24,2024-02-03 13:00:54,225137,15729,579
2835,IlF3h9QMgfc,NCT DREAM,준비됐나? 부산 준비됐나?🕺🏻✨ | 써클차트 뮤직 어워즈 챌린지 비하인드,00:11:02,2024-02-04 11:00:15,383049,40548,981
2836,-SyNyQGxhEI,NCT,TEN 텐 'Lie With You' Track Video,00:01:49,2024-02-04 15:00:00,1387652,114838,8940
2837,-SyNyQGxhEI,NCT,TEN 텐 'Lie With You' Track Video,00:01:49,2024-02-04 15:00:00,1387652,114838,8940
2838,put1Qx3WuvU,WayV,🔊Yo! Check It Out!🔥 | 'On My Youth (English Ver.)' Performance Video & Music Show Behind,00:15:49,2024-02-05 12:00:46,50727,6775,328
2839,jReMi05EN88,NCT 127,“닦아!!! 딲아!!! 딱가!!!” 팀 쟈니 vs 팀 해찬 짜릿한 신경전! | 2024 127림픽,00:40:53,2024-02-05 13:00:42,938202,62697,1948
2840,6-r_cz5vBqg,NCT,7+1=♾️ 💚우리는 영원하다💚 | 런쥔이의 후드티 만들기 | DESIGNED BY RENJUN,00:08:20,2024-02-07 11:00:06,185111,29418,2295
2841,fUXZrreN2uk,NCT WISH,"よく合ってると思います, 僕たちの顔が🤜💥🤛 | 잘 맞는 것 같아요 우리 얼굴👥✌️ | DAZED KOREA Photoshoot Behind",00:13:10,2024-02-07 13:00:40,175331,12168,496
2842,-yeGjZ__yjk,NCT,Performance Film : 10,00:04:42,2024-02-08 15:00:01,1231809,88468,6588
2843,-yeGjZ__yjk,NCT,Performance Film : 10,00:04:42,2024-02-08 15:00:01,1231810,88468,6588
2844,wkun1z6a9tE,NCT 127,Concert VCR making & Stage Practice Behind | Ep.1 | THE UNITY LOG,00:24:08,2024-02-09 13:00:49,423108,31160,860
2845,uTCAHLzs2vE,WayV,Home With WayV S3 : The Twilight Saga🧛🩸,00:32:01,2024-02-10 12:00:49,209757,22241,902
2846,VpR_wFrQoq0,NCT,우리 둘이 있으면 파티지❗️🥳 | 이영흠의 보글보글 🫧,00:17:31,2024-02-11 11:00:32,307705,32423,1317
2847,m7iEXdTQ2ZU,NCT WISH,トムヤムクン😋👍 ワイヤーにも乗ってみたよ💨 | 똠얌꿍 อร่อย😍 와이어 타고 비도 맞고☔️ | NCT WISH : WISH for Our WISH Behind the Scenes,00:28:19,2024-02-11 13:00:39,298112,16676,588
2848,ri6FaIavnWA,SMTOWN,TEN 텐 'Nightwalker' MV,00:03:27,2024-02-13 09:00:41,7903396,262221,21122
2849,qSZ4vcYxYUY,NCT WISH,笑ってしまうほど楽しい撮影🤩 | 웃음이 터질 정도로🤣 재밌는 촬영〰 (feat.시장 구경) | NCT : Dream Contact 'Our WISH' Behind the Scenes,00:26:16,2024-02-13 11:00:48,249333,12980,393
2850,tyY1fB3S3zI,NCT 127,Stage Practice Behind | Ep.2 | THE UNITY LOG,00:26:27,2024-02-13 13:00:58,304958,22979,604
2851,HMqajDRApuE,NCT,TEN | Story of The 1st Mini Album 'TEN',00:12:29,2024-02-14 11:00:14,76419,14119,1199
2852,ApIKRp4_tcc,NCT,TAEYONG ‘TY TRACK’ KICK-OFF MEETING,00:03:50,2024-02-14 13:00:15,60877,10994,666
2853,6RI4R3Wwob4,NCT,Searching for TY,00:03:40,2024-02-14 15:00:08,314660,49494,3216
2854,upBjyIkuQPk,NCT WISH,宇宙人になった気分🚀 爆竹もバンバン☄️ | 우주인이 된 기분👩‍🚀 폭죽도 빵빵💥 | 'NASA' Performance Video Behind the Scenes,00:11:21,2024-02-15 11:00:52,166447,10946,290
2855,wa4KBmX-CDE,NCT,Looking for TY,00:01:00,2024-02-17 15:00:57,80652,15431,799
2856,xtiVrcw-QSo,NCT WISH,Our WISH is in this city,00:00:37,2024-02-18 15:00:47,160975,8752,225
2857,tMBEpmwUHTM,SMP FLOOR,TEN 텐 'Nightwalker' Performance CO-merawork,00:03:40,2024-02-19 12:00:47,470351,39731,1876
2858,9oaFRkxGHrQ,NCT,〈TY TRACK〉 ‘Move Mood Mode (Feat. 웬디)’ 응원법🌹 (Song by. TAEYONG) | Fanchant Guide,00:03:36,2024-02-20 11:00:06,61575,9486,616
2859,6HylcEh90Es,WayV,[Un Cut] Take #8 | 'On My Youth (遗憾效应)' Dance Practice Behind the Scenes,00:34:16,2024-02-20 12:00:05,69568,7174,308
2860,4ZYu7-eIKEU,NCT,NCT 단골 맛집 드디어 방문 ※1화 게스트 스포※ | 김동 이동의 먹2U EP.0,00:26:17,2024-02-20 13:00:03,889272,71108,3234
2861,Tkuw47e-mvE,NCT,TEN Trailer & 'Lie With You' Track Video Behind the scenes,00:15:47,2024-02-20 14:00:28,45448,7481,512
2862,3IDHtZIGRDQ,NCT,TAEYONG 태용 'TAP' Highlight Medley (Live Performance),00:04:28,2024-02-20 15:00:03,311523,34496,3025
2863,3IDHtZIGRDQ,NCT,TAEYONG 태용 'TAP' Highlight Medley (Live Performance),00:04:28,2024-02-20 15:00:03,311523,34496,3025
2864,xAzJ_F03JkU,NCT,[Replay] TEN 텐 'Nightwalker' Countdown Live,00:54:32,2024-02-21 08:00:36,18296,2723,111
2865,5c5vbB2HQWo,NCT WISH,NCT WISH 엔시티 위시 'U (by SUPER JUNIOR)' Dance Practice (SMTOWN Ver.),00:00:42,2024-02-21 13:00:04,213765,12956,468
2866,ZfGmjX1_zGM,NCT,TEN Jacket & 'Nightwalker' MV Behind the scenes,00:25:31,2024-02-21 14:00:23,64353,8283,362
2867,-MfErEUKT9Y,NCT,TEN 텐 'Nightwalker' Dance Practice,00:03:24,2024-02-22 12:00:00,318436,26158,905
2868,S1-O8qD2FmA,NCT,💗두근두근 TAP TAP : 태용이의 설레는 외출💗,00:12:54,2024-02-22 13:00:32,133640,15229,840
2869,slohA4Q8oHk,NCT 127,Concert Rehearsal Behind | Ep.3 | THE UNITY LOG,00:22:11,2024-02-23 11:00:55,211278,16813,447
2870,Tsi8PrwV2dw,NCT,🏄JOHNNY and DOYOUNG in Maldives🏝️ | Johnny's Communication Center (JCC) Ep.41,00:35:25,2024-02-23 13:00:22,406029,32648,931
2871,9jG8L0C-tSg,NCT WISH,NCT WISH : Welcome to Cupid Scouting Society!,00:01:34,2024-02-23 15:00:15,195302,19538,840
2872,bR8BxxcmxJY,NCT WISH,NCT WISH 엔시티 위시 'WISH' @SMTOWN LIVE 2024 SMCU PALACE @TOKYO,00:04:05,2024-02-24 03:00:31,972270,43828,1623
2873,bR8BxxcmxJY,NCT WISH,NCT WISH 엔시티 위시 'WISH' @SMTOWN LIVE 2024 SMCU PALACE @TOKYO,00:04:05,2024-02-24 03:00:31,972270,43828,1623
2874,fqngsY49DPA,NCT,REACTION to TEN 'Nightwalker' MV & 'Lie With You' Track Video ㅣ WayV Reaction,00:11:36,2024-02-24 13:00:37,223651,25997,700
2875,H30w1XgziKE,NCT 127,우리 같이 마셔볼래요?💚🥰 | BODY MAINTE Behind,00:18:11,2024-02-25 13:00:21,397964,27917,569
2876,vjGIY_GyAz4,SMTOWN,TAEYONG 태용 'TAP' MV,00:02:49,2024-02-26 08:59:11,7801194,328387,22010
2877,31irHsZbv00,WayV,[Un Cut] Take #9 | 'Be Alright (未来电台)' Recording Behind the Scenes,00:31:48,2024-02-27 12:00:03,48928,6062,458
2878,Wtfn8P8UYLc,NCT WISH,今日はキューピッドトレーニング審査の日！ 🏹  | 오늘은 큐피드 트레이닝 심사 날!💘 | Be My Cupid EP.1,00:16:18,2024-02-27 12:00:24,316542,20405,956
2879,hvQZs3k6Ytk,SMTOWN,NCT WISH 엔시티 위시 'WISH (Korean Ver.)' MV,00:04:21,2024-02-28 09:00:03,5228833,167673,5595
2880,ZgrEZmAgzM8,SMTOWN,NCT WISH 엔시티 위시 'WISH (Japanese Ver.)' MV,00:04:13,2024-02-28 09:00:14,6852303,75229,2770
2881,7Pn2FCnR4AE,NCT 127,REACTION to TAEYONG ‘TAP’ MVㅣNCT 127 Reaction,00:07:43,2024-02-28 11:00:10,436072,43661,616
2882,jvWidMbs9zU,NCT,TEN ‘Nightwalker’ & Performance Film Dance Practice Behind the scenes,00:19:54,2024-02-28 13:00:45,82120,9665,454
2883,Vtg5OXcwKkY,NCT WISH,[Replay] NCT WISH 'WISH' Countdown Live,00:54:49,2024-02-29 09:00:36,90422,6169,371
2884,_kDivZ54X-M,NCT WISH,앞으로만 가 The WISH’s complete ✨ | NCT WISH 'WISH' Fanchant Guide,00:04:31,2024-02-29 11:00:27,79961,8594,294
2885,mR00794DkJw,NCT,TEN Performance Film Behind the scenes,00:10:35,2024-02-29 11:00:40,32999,5362,242
2886,BjthvqL3KpA,NCT WISH,NCT WISH 엔시티 위시 'WISH' Performance Video,00:03:15,2024-03-01 15:00:16,637487,37549,1211
2887,BjthvqL3KpA,NCT WISH,NCT WISH 엔시티 위시 'WISH' Performance Video,00:03:15,2024-03-01 15:00:16,637487,37549,1211
2888,vm4nr-Y8Qpw,NCT 127,Concert D-Day Behind | Ep.4 | THE UNITY LOG,00:29:52,2024-03-02 11:00:49,286323,24444,835
2889,KWRbqzIt_8Q,NCT DREAM,🐶🐰🐹트리플 제이의 일일 시즈니 체험💚 EP.1 | 드림 바이 드림 | DREAM x DREAM,00:19:49,2024-03-02 13:00:14,833787,90173,2696
2890,ixB2Wgh9Iwc,NCT WISH,NCT WISH 엔시티 위시 'WISH' Dance Practice,00:03:10,2024-03-03 03:00:32,413469,24843,771
2891,ixB2Wgh9Iwc,NCT WISH,NCT WISH 엔시티 위시 'WISH' Dance Practice,00:03:10,2024-03-03 03:00:32,413469,24843,771
2892,wgy0mFrCM2k,NCT WISH,そろそろ飛ばないと〰️ 僕たちは天使だから👼🏻 | 이제 날아다녀야지〰️ 우리는 천사니까🪽| Be My Cupid EP.2,00:18:32,2024-03-03 12:00:46,342411,18827,664
2893,te4vNnef1Wk,NCT DREAM,너 마늘🧄 좋아해? 너만을 좋아해…💚 EP.2 | 드림 바이 드림 | DREAM x DREAM,00:15:27,2024-03-03 13:00:45,424006,49660,1795
2894,DE03u3u-42E,NCT,TAEYONG 태용 'TAP' Dance Practice,00:02:38,2024-03-04 05:00:07,389139,24729,623
2895,DE03u3u-42E,NCT,TAEYONG 태용 'TAP' Dance Practice,00:02:38,2024-03-04 05:00:07,389139,24729,623
2896,QE2fylZNAzU,NCT,TAEYONG ‘TAP’ Jacket & MV Behind the Scenes,00:25:29,2024-03-04 13:00:21,86472,8540,322
2897,rx2UcGN6O1w,NCT WISH,REACTION to  🏹’WISH’🪽 MVㅣNCT WISH Reaction,00:10:34,2024-03-04 14:00:48,213058,18058,424
2898,CYIKRZCuURg,NCT,TEN 'Nightwalker' Recording Behind the scenes,00:12:28,2024-03-05 11:00:09,61419,9695,440
2899,j1Uhm06BmTc,NCT WISH,ざぶん🏊  バルセロナに現れたキューピッド6人👼🏻 | 풍덩🌊 바르셀로나에 나타난 큐피드 6명🏹♥️ | ’WISH' MV Behind the Scenes,00:33:31,2024-03-05 13:00:39,258889,15811,526
2900,vmXzGdwszHs,NCT,🐼🎢이렇게 놀러 오는 것도 처음이다 | TEN in Everland,00:14:36,2024-03-06 11:01:00,63934,8579,432
2901,Jl9SQud8k14,NCT WISH,UNBOXING of NCT WISH ‘WISH-Single’ Album 💗🩵,00:05:05,2024-03-07 12:00:27,157988,10535,260
2902,yaxAJISVdQ4,NCT DREAM,( )SCAPE Film Teaser,00:00:25,2024-03-07 15:00:49,617628,106580,3045
2903,2OZm8DXHRW4,NCT,🕺즐겼으면 좋겠어요💜 | TEN CHUANG ASIA Behind,00:11:52,2024-03-08 11:00:01,55264,7121,322
2904,FWSWFuanow0,NCT WISH,新しいヘアスタイル🌟 超可愛いコンセプト🩷 | 새로운 머리🩵 엄청 귀여운 컨셉 💅 | ’WISH' Jacket Behind the Scenes,00:19:08,2024-03-09 12:00:16,175998,12063,303
2905,kQeyFLvMwUQ,NCT,미슐랭 오마카세! Tap tap tap… Tapping on 👅 | 김동 이동의 먹2U EP.1,00:25:55,2024-03-09 13:00:42,713989,54481,1504
2906,1oheAJldOUI,NCT DREAM,Rough and tough we play hard | 7llin’ with DREAM | EP. 1,00:23:04,2024-03-10 11:00:01,1708881,161167,3850
2907,RNB72pnJHmo,NCT,"TAEYONG ‘TAP’ Session, Recording Behind the Scene",00:26:24,2024-03-10 13:00:20,148163,14227,599
2908,kPOEBjmbpg0,NCT DREAM,( )SCAPE Film : Chapter 1,00:02:16,2024-03-10 15:00:27,769285,124689,4389
2909,KZya9BBXcuo,NCT DREAM,( )SCAPE Film : Chapter 2,00:01:36,2024-03-11 15:00:15,723571,107973,2906
2910,zcxbeqxkE7g,NCT DREAM,( )SCAPE Film : Chapter 3,00:01:25,2024-03-12 15:00:50,638148,97431,2368
2911,GO-BimfaHZw,NCT WISH,💥🎬 behind the scenes w/ @justmaiko,00:03:10,2024-03-13 09:00:15,47079,4547,83
2912,UPTEmHwLDs4,NCT WISH,NCT WISH🪽 緊張のSMTOWN東京ドームデビュー😖 | NCT WISH의 떨리는 SMTOWN 도쿄돔 데뷔💗 | NCT WISH Debut Behind the Scenes,00:21:49,2024-03-13 13:00:25,288129,19812,488
2913,7O8PqCnOmjI,NCT DREAM,( )SCAPE Film : Chapter 4,00:01:52,2024-03-13 15:00:11,552292,87028,2586
2914,250o8esP-4A,NCT DREAM,Feel the chemistry | 7llin’ with DREAM | EP. 2,00:33:14,2024-03-14 11:00:02,1300630,111217,2078
2915,yGuAKcFqmmo,NCT DREAM,( )SCAPE Film : Chapter 5,00:02:24,2024-03-14 15:01:00,637579,101473,2737
2916,IhvMuls2ZWM,NCT,TAEYONG ‘TAP’ Dance Practice Behind the Scene,00:13:02,2024-03-15 13:00:25,124307,10178,378
2917,D4JyUHIOB3o,NCT,내가 맛있어 보이는 것 다 딸 거얌 🍓💚 | 천지의 이것저것 시즌3 Ep.1,00:14:22,2024-03-16 11:00:11,278440,36083,1433
2918,H7OyjEUykjo,NCT WISH,天使たちのドタバタ学校生活🐓 | 천사들의 우당탕탕 학교생활🎯 | NCT WISH : Welcome to Cupid Scouting Society Behind the Scenes,00:18:30,2024-03-16 13:00:15,164968,10361,266
2919,uhHDxcQtOho,NCT,감동받았어요✨ 우리 팬 여러분 최고👍🏻 | ‘TEN’ 기자회견 & 음악방송 대기실 비하인드,00:19:35,2024-03-16 14:00:47,80550,10085,536
2920,UhTk4yvxDq8,NCT WISH,NCT WISH 'WISH + NASA + Sail Away + We Go! + Hands Up' Stage,00:15:31,2024-03-17 11:00:23,377306,21887,569
2921,MSgixSN9pcY,NCT WISH,[Replay] NCT WISH’s WISHLIST,01:25:08,2024-03-17 11:01:01,71215,5525,225
2922,oZD34dkfhNQ,NCT DREAM,No brake getting faster | 7llin’ with DREAM | EP. 3,00:32:28,2024-03-18 11:00:50,1211445,95322,1812
2923,S4rSLGW3RYw,NCT WISH,ドキドキ💓初の韓国音楽番組🪽 | 두근두근😲 첫 한국 음악방송💫 | ‘WISH’ 음악방송 대기실 비하인드 #01,00:19:45,2024-03-19 14:00:21,245694,16456,716
2924,7dSYXqq_NL0,NCT DREAM,Dirty Smoothie #MARK,00:01:04,2024-03-19 15:00:11,391720,51945,1471
2925,sjnyuS-ZETQ,NCT DREAM,Dirty Smoothie #CHENLE,00:00:51,2024-03-19 15:01:03,295207,35875,855
2926,jeZTbIz2uis,NCT DREAM,Dirty Smoothie #JAEMIN,00:00:48,2024-03-19 15:02:00,377271,45796,1317
